customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_techsupport,CLV,CLV_quartile,Churn_encoded
5404-GGUKR,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,262.3,No,0,2,0.1957682043461685,1,1232.4,Medium,0
7780-OTDSO,1,0,1,0,18,1,2,1,2,0,0,0,2,2,0,1,2,99.4,1742.95,Yes,1,4,0.05702974841504346,1,2385.6000000000004,High,1
7878-RTCZG,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,No,0,1,1.0,0,477.59999999999997,Low,0
8857-CUPFQ,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,0,3,19.25,1237.65,No,2,1,0.01555367026219044,0,1212.75,Medium,0
2017-CCBLH,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.0,141.6,No,3,1,0.14124293785310735,0,480.0,Low,0
7254-IQWOZ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,Yes,0,1,1.0,1,1671.6000000000001,Medium,1
2832-SCUCO,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,19.9,57.4,No,0,1,0.34668989547038326,0,477.59999999999997,Low,0
2599-CZABP,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,641.25,No,1,1,0.06955165692007798,1,1070.4,Low,0
7663-YJHSN,0,0,1,0,72,1,2,1,2,2,2,2,2,0,2,1,0,103.95,7556.9,No,2,6,0.013755640540433248,0,7484.400000000001,Premium,0
3230-JCNZS,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,1,1,99.0,7061.65,No,2,5,0.014019386404027388,1,7029.0,Premium,0
5989-OMNJE,0,0,1,1,24,0,1,0,2,2,2,0,2,2,1,0,2,57.6,1367.75,No,2,5,0.04211295923962713,1,1382.4,Medium,0
9435-JMLSX,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9,No,2,7,0.014241055922195206,0,6113.099999999999,Premium,0
3178-FESZO,0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,100.25,100.25,Yes,0,4,1.0,1,2406.0,High,1
2889-FPWRM,1,0,1,0,72,1,2,1,2,2,2,2,2,2,1,1,0,117.8,8684.8,Yes,2,7,0.013563927781871777,0,8481.6,Premium,1
2794-XIMMO,1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25,Yes,2,5,0.018984062181047343,0,3203.8500000000004,High,1
4450-YOOHP,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1905.4,No,2,3,0.026582344914453656,1,1975.35,High,0
1934-SJVJK,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,Yes,0,1,1.0,0,483.59999999999997,Low,1
7196-LIWRH,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,No,3,1,0.1570912012856569,0,469.20000000000005,Low,0
7089-XXAYG,1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,970.4,No,2,2,0.039262159934047816,1,952.5,Low,0
0607-MVMGC,1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,3600.65,No,2,5,0.021871051060225237,1,3543.75,High,0
3208-YPIOE,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,Yes,2,1,0.024936622868788626,1,2934.75,High,1
3104-OWCGK,1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,Yes,2,4,0.01667766897715187,1,5457.0,Premium,1
5668-MEISB,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,7657.4,No,2,6,0.013855877974247133,0,7639.2,Premium,0
4415-WNGVR,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,No,1,6,0.0839116385018806,0,1900.8000000000002,Medium,0
2874-YXVVA,0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3634.8,No,2,6,0.028914933421371188,0,3573.3999999999996,High,0
0932-YIXYU,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,No,2,1,0.01966401242959798,0,951.75,Low,0
4710-NKCAW,1,0,1,1,5,1,2,0,2,2,0,2,0,0,0,0,1,64.4,316.9,No,0,4,0.20321868097191545,0,1545.6000000000001,Medium,0
1710-RCXUS,1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,4614.55,No,2,3,0.0195793739367869,1,4607.849999999999,Premium,0
4682-BLBUC,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,3250.45,No,2,5,0.021827746927348523,0,3121.8,High,0
3082-YVEKW,0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4,No,1,5,0.043850176196430606,0,1851.6000000000001,Medium,0
6618-RYATB,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,79.55,Yes,0,2,1.0,1,1909.1999999999998,Medium,1
3278-FSIXX,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,74.2,No,0,1,0.6098382749326146,1,1086.0,Low,0
4636-TVXVG,1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1244.8,No,2,1,0.016026670951156813,0,1236.8999999999999,Medium,0
1661-CZBAU,1,0,0,0,48,1,2,0,2,0,0,2,0,2,1,1,0,70.95,3629.2,No,2,4,0.019549763033175356,0,3405.6000000000004,High,0
8325-QRPZR,0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,525.0,No,3,2,0.14314285714285716,1,1803.6000000000001,Medium,0
8597-CTXVJ,1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,4551.5,No,2,4,0.014270020872239922,0,4546.5,Premium,0
1116-FRYVH,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,No,2,3,0.019912566648977836,0,1891.1999999999998,Medium,0
7740-BTPUX,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,No,2,6,0.018052664198197912,0,6248.0,Premium,0
1469-LBJQJ,0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,No,2,5,0.015165384864888241,1,6943.2,Premium,0
1228-FZFRV,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,Yes,2,5,0.019834138305440115,1,5297.5,Premium,1
7621-VPNET,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3729.75,No,2,3,0.023031034251625445,0,3607.8,High,0
6128-CZOMY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,Yes,0,1,1.0,1,1095.6,Low,1
0206-OYVOC,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,No,2,1,0.022274936357324693,0,885.5,Low,0
2952-QAYZF,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,Yes,0,3,0.20110809855004128,1,2047.1999999999998,High,1
3068-OMWZA,1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,Yes,0,3,1.0,1,2131.2,High,1
2220-IAHLS,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,19.4,No,0,1,1.0,0,465.59999999999997,Low,0
4908-XAXAY,0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,4287.2,No,2,4,0.02095773465198731,1,4402.65,Premium,0
7858-GTZSP,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9,No,1,2,0.08112287937013778,1,2077.2,High,0
5385-SUIRI,1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35,Yes,2,5,0.018712904181669616,1,5418.400000000001,Premium,1
0122-OAHPZ,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,Yes,3,1,0.14444987775061124,1,1772.3999999999999,Medium,1
0967-BMLBD,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,1,3,20.0,196.35,No,3,1,0.10185892538833716,0,480.0,Low,0
2193-SFWQW,1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,No,2,7,0.013936089429983443,0,8060.400000000001,Premium,0
7566-DSRLQ,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,7998.8,No,2,6,0.013770815622343353,0,7930.8,Premium,0
5546-BYZSM,0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,775.6,No,2,1,0.026366683857658585,0,838.4499999999999,Low,0
6705-LNMDD,1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0,1003.05,No,1,2,0.04984796371068242,0,1200.0,Medium,0
2595-KIWPV,1,0,0,1,27,1,0,2,1,1,1,1,1,1,2,0,1,19.7,509.3,No,2,1,0.03868054192028274,0,531.9,Low,0
8085-MSNLK,0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,No,2,7,0.016535101720985577,0,7064.900000000001,Premium,0
4013-UBXWQ,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,Yes,3,4,0.14325465361734793,0,1791.6000000000001,Medium,1
5802-ADBRC,0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,No,2,5,0.019950696554491776,1,5220.0,Premium,0
6719-OXYBR,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,1219.85,No,1,3,0.06992663032340042,1,2047.1999999999998,High,0
0345-XMMUG,0,0,1,0,46,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4854.3,No,2,6,0.022433718558803536,0,5009.400000000001,Premium,0
4835-YSJMR,1,0,0,0,39,1,0,0,0,0,0,2,0,0,2,1,0,49.8,1971.15,No,2,2,0.025264439540369832,0,1942.1999999999998,Medium,0
6633-MPWBS,1,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,49.2,216.9,Yes,0,2,0.2268326417704011,0,1180.8000000000002,Low,1
8552-OBVRU,0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,No,2,6,0.02061937036927418,0,5016.0,Premium,0
4132-POCZS,1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,2020.9,No,2,2,0.019743678559057842,1,2074.7999999999997,High,0
7569-NMZYQ,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45,No,2,7,0.013692785775645866,0,8550.0,Premium,0
1498-NHTLT,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186.0,No,2,7,0.016727728499807172,0,5118.25,Premium,0
9957-YODKZ,1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.8,457.1,No,3,2,0.17676657186611244,1,1939.1999999999998,Medium,0
3285-UCQVC,0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,973.55,Yes,2,1,0.029377022238200403,0,1058.2,Low,1
5564-NEMQO,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,Yes,0,2,1.0,1,1807.1999999999998,Medium,1
0031-PVLZI,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,Yes,0,1,0.26653569089718404,0,488.40000000000003,Low,1
8348-JLBUG,1,1,1,0,64,1,0,1,2,0,2,0,0,0,1,0,1,80.3,5017.7,No,2,3,0.016003348147557647,1,5139.2,Premium,0
9342-VNIMQ,1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,54.65,1665.2,No,2,2,0.03281888061494115,1,1803.45,Medium,0
4304-XUMGI,1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,No,2,5,0.01966016560059648,1,3757.5000000000005,High,0
1248-DYXUB,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,No,2,1,0.020177365552029942,0,1289.6000000000001,Medium,0
6857-TKDJV,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1620.45,No,2,1,0.015211823876083802,0,1651.55,Medium,0
1183-CANVH,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,1347.15,No,1,3,0.04453847010355194,0,1440.0,Medium,0
7243-LCGGZ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,No,0,1,1.0,0,501.59999999999997,Low,0
0269-XFESX,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,No,1,1,0.04521819870009285,0,584.4000000000001,Low,0
7821-DPRQE,1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,7320.9,No,2,6,0.014711305986968817,0,7323.6,Premium,0
1270-XKUCC,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7,599.25,No,2,1,0.0328744263662912,0,591.0,Low,0
5458-CQJTA,1,0,1,1,65,1,0,0,2,0,0,2,2,2,2,1,0,74.8,4820.15,Yes,2,5,0.01551818926796884,0,4862.0,Premium,1
9114-VEPUF,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,No,2,4,0.016012796907414042,1,5958.2,Premium,0
1202-KKGFU,0,0,1,0,12,1,0,0,2,0,0,2,0,0,0,0,0,54.2,690.5,No,1,3,0.07849384503982622,0,1300.8000000000002,Medium,0
6248-TKCQV,0,0,1,1,70,1,2,0,2,0,0,2,2,2,2,1,0,80.6,5460.2,No,2,5,0.014761364052598805,0,5642.0,Premium,0
3417-TSCIC,1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,788.05,No,2,0,0.03153353213628577,1,720.6500000000001,Low,0
6762-NSODU,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,958.15,No,2,1,0.020247351667275478,0,892.4,Low,0
9898-KZQDZ,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,Yes,2,3,0.025972063893200018,1,3782.0,High,1
6244-BESBM,1,0,1,1,69,1,0,1,0,0,0,2,2,2,2,1,1,95.2,6671.7,No,2,4,0.01426922673381597,0,6568.8,Premium,0
8519-IMDHU,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,Yes,1,2,0.06361710824569879,1,2054.3999999999996,High,1
3589-PPVKW,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,348.15,No,3,1,0.12753123653597587,1,1065.6,Low,0
7868-BGSZA,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,No,2,5,0.022392226937681486,1,3448.6,High,0
3887-PBQAO,0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,25.9,1216.6,No,2,1,0.021288837744533946,0,1165.5,Low,0
7598-UAASY,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,151.8,Yes,0,2,0.5032938076416338,1,1833.6000000000001,Medium,1
9825-YCXWZ,0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,4016.2,No,2,5,0.0251730491509387,0,4145.099999999999,Premium,0
9360-OMDZZ,1,0,0,0,24,1,2,1,0,0,0,0,2,2,0,1,2,94.1,2322.85,No,2,3,0.04051057967582926,1,2258.3999999999996,High,0
1813-JYWTO,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,5737.6,No,2,2,0.014021542108198549,1,5792.400000000001,Premium,0
3768-NLUBH,1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,5746.15,Yes,2,4,0.01750737450292805,1,5734.2,Premium,1
9546-KDTRB,0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,0,24.7,465.85,No,1,1,0.05302135880648277,0,592.8,Low,0
3629-WEAAM,0,0,0,0,8,1,0,0,0,0,2,2,0,2,0,0,3,64.1,504.05,No,3,4,0.12716992361868862,0,1538.3999999999999,Medium,0
1833-VGRUM,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,Yes,0,1,1.0,1,1780.8000000000002,Medium,1
3214-IYUUQ,0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,5860.7,No,2,5,0.015987851280563757,0,5715.7,Premium,0
9350-VLHMB,1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,6373.1,No,2,3,0.014051246646059216,1,5999.849999999999,Premium,0
3842-IYKUE,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,Yes,2,3,0.029237360754070265,0,2985.5,High,1
8548-AWOFC,1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,No,2,3,0.014972095858931668,0,4214.1,Premium,0
7427-AUFPY,1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,1,19.65,1008.7,No,2,1,0.019480519480519477,0,1061.1,Low,0
6010-DDPPW,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1940.85,No,2,1,0.01295823994641523,0,1760.5,Medium,0
5627-TVBPP,0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5,No,2,1,0.031186966640806828,0,703.5,Low,0
1635-FJFCC,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,No,0,1,0.2179074944348256,1,1057.1999999999998,Low,0
4913-EHYUI,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,5794.65,Yes,2,5,0.01804250472418524,1,5854.8,Premium,1
8168-UQWWF,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,1105.4,Yes,3,4,0.08851999276280079,1,2348.3999999999996,High,1
4652-ODEVH,1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,1088.25,No,2,1,0.022467263955892488,0,1100.25,Low,0
6537-OTKMY,1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,688.2,No,1,3,0.07374309793664632,1,1218.0,Medium,0
9129-UXERG,0,1,0,0,18,1,2,1,0,2,0,2,2,2,0,1,1,103.6,1806.35,No,1,5,0.05735322611896919,0,2486.3999999999996,High,0
2450-ZKEED,0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,No,3,3,0.08257232752666718,0,1291.1999999999998,Medium,0
8808-ELEHO,1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,585.95,Yes,3,2,0.13866370850755183,1,1950.0,Medium,1
5663-QBGIS,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,6929.4,No,2,4,0.014193148035904985,1,7081.2,Premium,0
1153-GNOLC,1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,1309.0,No,2,2,0.02987012987012987,1,1290.3,Medium,0
0810-DHDBD,0,0,0,0,52,1,2,0,2,0,2,2,2,0,1,0,1,74.0,3877.65,No,2,5,0.01908372338916612,0,3848.0,Premium,0
6893-ODYYE,1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,4549.45,No,2,5,0.019804591763839585,0,4505.0,Premium,0
5552-ZNFSJ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,Yes,0,1,1.0,1,1087.1999999999998,Low,1
2096-XOTMO,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,No,1,1,0.07013410656034796,0,464.40000000000003,Low,0
1552-TKMXS,0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,869.9,No,2,1,0.023393493505000577,0,854.7,Low,0
0620-XEFWH,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.85,84.2,No,0,1,0.22387173396674584,0,452.40000000000003,Low,0
7625-XCQRH,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,Yes,3,1,0.09129422996598842,1,1836.0,Medium,1
6661-EIPZC,0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,1423.05,No,2,1,0.020730121921225537,0,1416.0,Medium,0
0784-ZQJZX,1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1529.65,No,2,1,0.013009511979864673,0,1432.8,Medium,0
9575-IWCAZ,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,171.0,No,3,1,0.14678362573099416,0,602.4000000000001,Low,0
5515-AKOAJ,0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,5440.9,Yes,2,4,0.018397691558381887,0,5405.4,Premium,1
5445-UTODQ,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,576.65,Yes,3,2,0.1406399028873667,1,1946.3999999999999,Medium,1
0334-GDDSO,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,Yes,0,2,0.3480958493795464,1,1952.3999999999999,Medium,1
8311-UEUAB,0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,5229.45,No,2,4,0.0144374647429462,1,5058.5,Premium,0
8149-RSOUN,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,93.85,Yes,0,3,1.0,1,2252.3999999999996,High,1
5222-IMUKT,1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5,No,2,3,0.03170816646352081,1,2913.6,High,0
5628-RKIFK,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,No,2,4,0.020028005680025246,1,4975.95,Premium,0
4385-ZKVNW,1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1,No,2,3,0.021537013063434154,0,2415.6,High,0
7634-WSWDB,0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,330.8,No,3,2,0.1163845223700121,1,924.0,Low,0
7339-POGZN,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,214.55,No,0,1,0.23630855278489862,1,1216.8000000000002,Medium,0
9780-FKVVF,1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,336.7,No,3,3,0.17567567567567569,1,1419.6,Medium,0
6352-TWCAU,0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,Yes,2,2,0.02853983031263412,1,3025.75,High,1
1996-DBMUS,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,No,2,1,0.01992919704940692,1,3391.2000000000003,High,0
4741-WWJQZ,0,0,1,0,2,1,0,1,2,0,0,2,0,0,0,1,2,80.15,194.55,No,0,3,0.41197635569262403,0,1923.6000000000001,Medium,0
7502-BNYGS,0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,3168.0,No,2,4,0.021811868686868685,1,3178.6,High,0
3482-ABPKK,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,1546.3,No,2,3,0.03511608355429089,0,1520.3999999999999,Medium,0
8444-WRIDW,0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,5224.35,Yes,2,2,0.015399044857254969,1,5309.7,Premium,1
3091-FYHKI,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,35.45,Yes,0,1,1.0,1,850.8000000000001,Low,1
6217-KDYWC,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,No,2,1,0.01674426551621033,0,1117.2,Low,0
3070-DVEYC,1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,73.75,545.15,Yes,3,1,0.13528386682564433,1,1770.0,Medium,1
3134-DSHVC,0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,6218.45,No,2,5,0.01575955422975179,1,6174.0,Premium,0
3538-WZPHD,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,Yes,0,1,0.37256135934550033,1,710.4000000000001,Low,1
2675-OTVVJ,1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2807.65,No,2,3,0.03185938418250138,1,2772.9500000000003,High,0
9578-FOMUK,1,0,0,1,15,1,2,2,1,1,1,1,1,1,0,1,2,24.8,324.15,No,1,1,0.0765077896035786,0,595.2,Low,0
6609-MXJHJ,0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,789.55,No,2,1,0.0317902602748401,0,753.0,Low,0
5405-ZMYXQ,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,74.6,548.9,No,3,1,0.13590817999635635,1,1790.3999999999999,Medium,0
6196-HBOBZ,1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,No,2,5,0.015651708139360853,1,6457.75,Premium,0
7182-OVLBJ,0,0,1,1,62,1,2,1,2,0,0,0,2,2,2,1,0,101.15,6638.35,No,2,4,0.015237220092342223,1,6271.3,Premium,0
0942-KOWSM,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,No,2,6,0.034102899590596376,0,2424.0,High,0
0641-EVBOJ,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4,No,0,3,0.38386194029850745,0,1975.1999999999998,High,0
0761-AETCS,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,19.3,Yes,0,1,1.0,0,463.20000000000005,Low,1
2519-FAKOD,1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3777.15,Yes,2,4,0.026276425347153277,1,3771.5,High,1
2530-FMFXO,1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,No,2,5,0.017569695679931902,0,5779.2,Premium,0
5248-RPYWW,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,No,2,7,0.0134222692047138,0,6490.8,Premium,0
8277-RVRSV,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,No,2,1,0.030176183931025866,0,796.9499999999999,Low,0
2154-KVJFF,0,0,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,79.75,1111.85,Yes,1,2,0.07172730134460584,1,1914.0,Medium,1
7389-KBFIT,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,63.75,No,0,1,0.4745098039215686,1,726.0,Low,0
8603-IJWDN,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,Yes,0,2,1.0,1,2078.3999999999996,High,1
3605-JISKB,1,1,1,0,55,1,2,0,2,2,0,0,0,0,1,0,1,60.0,3316.1,No,2,3,0.018093543620518078,1,3300.0,High,0
2978-XXSOG,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,1253.5,No,1,3,0.04710809732748304,0,1417.1999999999998,Medium,0
6016-LVTJQ,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,No,2,1,0.02882467895030709,0,702.0999999999999,Low,0
4989-LIXVT,1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,6503.2,No,2,4,0.014746586295977367,1,6521.200000000001,Premium,0
0032-PGELS,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,30.5,30.5,Yes,0,1,1.0,1,732.0,Low,1
